Uid,Date,Time,src_packet,src_port,dst_packet,dst_port,Description
c1f74f28-7f6b-4b56-b39f-cb23d20b365f,08-12-2019,12:37:34,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
952ae3aa-2d9a-49d7-ba81-8088a41ab957,08-12-2019,12:37:34,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
01ff9aec-9faa-4b98-9af5-91f194dee824,08-12-2019,12:37:34,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
79803a35-148a-4ba5-8f1c-86e3eb2093d4,08-12-2019,12:37:34,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
368dfd39-21ff-4ba7-96b4-c2c98c991ade,08-12-2019,12:37:34,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
cad61ada-4ca5-4eab-98b2-bf320ddd5604,08-12-2019,12:37:34,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
7b66adc7-5ce3-4679-8802-26d6e850d11b,08-12-2019,12:37:34,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
5be40933-b39f-4ed6-9fa4-6ed48dc12d98,08-12-2019,12:37:34,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
8156eee6-991d-4078-9675-90d765bb9a93,08-12-2019,12:37:34,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
da23de48-796a-407b-812d-f7b78a6e39e4,08-12-2019,12:37:34,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
13b22e9c-64b9-41a0-94d8-b1b178b951c7,08-12-2019,12:37:34,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
2ccace41-f17e-4cd8-922a-95a3057717e0,08-12-2019,12:37:35,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
33c9a171-ee50-4ec3-b7bb-f0fe2aa08344,08-12-2019,12:37:35,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
052bc04b-81f0-4413-812a-3e30afa6f06e,08-12-2019,12:37:35,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
ba2b66a8-59b3-42d6-8d6a-eed43aef4a7d,08-12-2019,12:37:35,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
1d714587-1c39-4750-bc24-f675e26a639f,08-12-2019,12:37:35,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
f7afc242-5674-4754-9e3a-05698592d27c,08-12-2019,12:37:35,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
68c42ec9-9ccf-48ac-8b60-72b382bb8d25,08-12-2019,12:37:35,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
de07b5c2-6697-431d-9d1a-0d10060bfbaa,08-12-2019,12:37:35,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
55109fd3-81f4-4715-a29a-106324a9992d,08-12-2019,12:37:35,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https A
b2b0709e-5be4-4e10-96e1-1dfaa28176ae,08-12-2019,12:37:35,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https PA / Raw
ed7848e9-e308-418d-a6c8-09c7f6739c1e,08-12-2019,12:37:35,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A
20b76907-b79f-401f-ab4c-5caa0572be11,08-12-2019,12:37:35,192.168.1.91,,239.255.255.250,,Ether /IP /UDP ??.??
96c316a7-e998-4e39-ae15-d2fd562b0b4d,08-12-2019,12:37:35,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https PA / Raw
29d45fc1-3d4f-454c-8077-6506cc49fef4,08-12-2019,12:37:35,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A
6b135802-5af3-4e13-bf1c-c47ae210fc9e,08-12-2019,12:37:35,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
6428f553-e23f-47e8-86f7-3b9e66afc361,08-12-2019,12:37:36,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
83cd5ee1-1ec7-42bb-b109-b743d09d0196,08-12-2019,12:37:36,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https A
9cc23df9-d6b5-441e-bbb2-eb9084c585a5,08-12-2019,12:37:36,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
ddb67aa7-6676-4a87-b40d-14c175bbc9ed,08-12-2019,12:37:36,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
303cdf04-1f71-4639-abd8-7ebbf60c6e0e,08-12-2019,12:37:36,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
46a45eab-9623-4c39-bcd0-d1596b80e434,08-12-2019,12:37:36,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
a2011915-46be-4330-a539-886de7cf2419,08-12-2019,12:37:36,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
8aa8b943-7044-46ad-b40a-6374ed237db9,08-12-2019,12:37:36,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
16ca8906-2d02-4ad6-8f03-2e4cb20eaee1,08-12-2019,12:37:36,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
d3f7fac0-e233-494e-9709-d5fd1e234b66,08-12-2019,12:37:36,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
11d7ad9c-2de7-425a-af20-be2fc703c8f4,08-12-2019,12:37:36,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
587aa9d6-dfa0-4794-90fb-4d03b4766d6b,08-12-2019,12:37:36,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
166033ed-8590-4e53-85fd-804a9d1e17d4,08-12-2019,12:37:36,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
181de390-d064-4317-b840-f110cfa472a2,08-12-2019,12:37:36,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
a5db9e73-a40e-4344-9be3-2c7dec58b2f3,08-12-2019,12:37:36,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
cc28e04e-f495-4bb6-bd77-240c85a42caf,08-12-2019,12:37:37,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
311277c2-cb31-4aeb-b843-ca7ed79ef13f,08-12-2019,12:37:37,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
4eb71b78-528f-4319-940a-a0f8c50f185f,08-12-2019,12:37:37,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
00247dd5-d01c-45cb-aedb-0f8f7b7463e6,08-12-2019,12:37:37,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
a86f8dd5-4801-42fb-ae83-7a82190a9035,08-12-2019,12:37:37,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
6de1390a-066a-4aec-865b-1ef8f5d541c1,08-12-2019,12:37:37,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
9b0ca023-6495-4128-a27f-4984ecd0bdbd,08-12-2019,12:37:37,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
d4da1229-e92f-4aa9-9cd3-45fa65e279e2,08-12-2019,12:37:37,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
0fa58475-b366-4b80-bdd0-51abd8208942,08-12-2019,12:37:37,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
9bf0dd67-1fd8-425f-8b68-b6b4ef964017,08-12-2019,12:37:37,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
466d1477-c33d-4399-a52f-0ef4ca50ec30,08-12-2019,12:37:37,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
b86e20df-40e8-4d8a-b7a6-903c9943285f,08-12-2019,12:37:37,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
1cbf192b-d48f-4103-a4af-c8059a0e1568,08-12-2019,12:37:37,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
0e83e045-53b4-4714-9514-d8f0aa9099b4,08-12-2019,12:37:38,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
75e2529f-bdc7-41fe-9256-71701067e04f,08-12-2019,12:37:38,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A / Raw
2776e8a2-2888-45f8-8a5a-76ad77f5f685,08-12-2019,12:37:38,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 PA / Raw
e971222a-8afa-4c37-bce3-8a9ad8525544,08-12-2019,12:37:38,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https A
370f1621-5926-49df-a0d7-f7218e30c3aa,08-12-2019,12:37:38,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https PA / Raw
cd28b58a-5310-485d-858d-d496d6ed9c62,08-12-2019,12:37:38,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A
9b8d9be9-db4f-44ce-a888-334c9b9c25e6,08-12-2019,12:37:38,192.168.1.91,,192.168.1.1,,Ether /IP /UDP ??.??
6ab55f2b-b1ef-433f-af7f-a6eeab692e26,08-12-2019,12:37:38,192.168.1.1,,192.168.1.91,,Ether /IP /UDP ??.??
c504ae7e-d5fc-496a-9d93-e49c0bbbf091,08-12-2019,12:37:38,192.168.1.91,34888.0,216.58.204.46,443.0,Ether / IP / TCP 192.168.1.91:34888 > 216.58.204.46:https S
f5b04309-1f20-4c13-855e-05fc804bfa67,08-12-2019,12:37:38,216.58.204.46,443.0,192.168.1.91,34888.0,Ether / IP / TCP 216.58.204.46:https > 192.168.1.91:34888 SA
cacccb41-0315-4969-b04e-0bf8ac311c80,08-12-2019,12:37:38,192.168.1.91,34888.0,216.58.204.46,443.0,Ether / IP / TCP 192.168.1.91:34888 > 216.58.204.46:https A
3ff24089-e48c-4bdf-a5c7-032a542911d4,08-12-2019,12:37:38,192.168.1.91,34888.0,216.58.204.46,443.0,Ether / IP / TCP 192.168.1.91:34888 > 216.58.204.46:https PA / Raw
1a76114b-c1ee-47df-bcf9-bbdfb721b73e,08-12-2019,12:37:38,216.58.204.46,443.0,192.168.1.91,34888.0,Ether / IP / TCP 216.58.204.46:https > 192.168.1.91:34888 A
22949004-2a91-45ba-95b8-01d3ccbf9d90,08-12-2019,12:37:38,216.58.204.46,443.0,192.168.1.91,34888.0,Ether / IP / TCP 216.58.204.46:https > 192.168.1.91:34888 A / Raw
50403dd1-f7a1-414c-af3d-2927ac7456d9,08-12-2019,12:37:39,192.168.1.91,34888.0,216.58.204.46,443.0,Ether / IP / TCP 192.168.1.91:34888 > 216.58.204.46:https A
5b5802b2-9fe2-481e-af99-5442cb3044a1,08-12-2019,12:37:39,216.58.204.46,443.0,192.168.1.91,34888.0,Ether / IP / TCP 216.58.204.46:https > 192.168.1.91:34888 A / Raw
f5e4793a-1591-412d-b23b-6415c448ab2c,08-12-2019,12:37:39,192.168.1.91,34888.0,216.58.204.46,443.0,Ether / IP / TCP 192.168.1.91:34888 > 216.58.204.46:https A
b9c4a129-2bab-424e-b3d2-c0c13e148117,08-12-2019,12:37:39,216.58.204.46,443.0,192.168.1.91,34888.0,Ether / IP / TCP 216.58.204.46:https > 192.168.1.91:34888 PA / Raw
e8087649-28e5-4958-a7b1-124a023600a5,08-12-2019,12:37:39,192.168.1.91,34888.0,216.58.204.46,443.0,Ether / IP / TCP 192.168.1.91:34888 > 216.58.204.46:https A
823899d3-91c9-4684-90c0-beeeea75de2b,08-12-2019,12:37:39,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https PA / Raw
9848c9bc-e3d5-4f7f-83e3-5972971940cd,08-12-2019,12:37:39,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https PA / Raw
afe5a9ea-bb94-4155-bbf4-33eda210b98a,08-12-2019,12:37:39,192.168.1.91,34888.0,216.58.204.46,443.0,Ether / IP / TCP 192.168.1.91:34888 > 216.58.204.46:https PA / Raw
d6880e82-56c0-4a82-941b-993cfbe9bcb9,08-12-2019,12:37:39,192.168.1.91,34888.0,216.58.204.46,443.0,Ether / IP / TCP 192.168.1.91:34888 > 216.58.204.46:https PA / Raw
8358e7e0-b43e-406d-a9cf-b6192c18e937,08-12-2019,12:37:39,192.168.1.91,34888.0,216.58.204.46,443.0,Ether / IP / TCP 192.168.1.91:34888 > 216.58.204.46:https PA / Raw
b0cf2ff0-c8fe-4467-889b-e69888f3eae9,08-12-2019,12:37:39,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 A
dbb597ca-78e2-4e06-8682-c6a8525c2add,08-12-2019,12:37:39,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 A
55441739-8ff6-45c6-afce-ed89149f7344,08-12-2019,12:37:40,216.58.204.46,443.0,192.168.1.91,34888.0,Ether / IP / TCP 216.58.204.46:https > 192.168.1.91:34888 PA / Raw
1134147e-fcaf-43b9-ab19-a2b4ffb4f5e9,08-12-2019,12:37:40,192.168.1.91,34888.0,216.58.204.46,443.0,Ether / IP / TCP 192.168.1.91:34888 > 216.58.204.46:https A
0a08b3ba-66d4-4255-a86d-d7e124d91e97,08-12-2019,12:37:40,216.58.204.46,443.0,192.168.1.91,34888.0,Ether / IP / TCP 216.58.204.46:https > 192.168.1.91:34888 PA / Raw
579103ff-d179-4b2d-895e-25df042ca6f6,08-12-2019,12:37:40,192.168.1.91,34888.0,216.58.204.46,443.0,Ether / IP / TCP 192.168.1.91:34888 > 216.58.204.46:https A
394f265e-e27b-4b0b-b883-021ba5256b3b,08-12-2019,12:37:40,192.168.1.91,34888.0,216.58.204.46,443.0,Ether / IP / TCP 192.168.1.91:34888 > 216.58.204.46:https PA / Raw
823068a3-391b-433a-99eb-606b170e22b3,08-12-2019,12:37:40,216.58.204.46,443.0,192.168.1.91,34888.0,Ether / IP / TCP 216.58.204.46:https > 192.168.1.91:34888 A
4224ca01-0dfb-46d9-b9fd-d363ac6533ae,08-12-2019,12:37:40,216.58.204.46,443.0,192.168.1.91,34888.0,Ether / IP / TCP 216.58.204.46:https > 192.168.1.91:34888 A
5e4de687-4e89-4254-97da-fd7a32bc9d2e,08-12-2019,12:37:40,216.58.204.46,443.0,192.168.1.91,34888.0,Ether / IP / TCP 216.58.204.46:https > 192.168.1.91:34888 PA / Raw
ed4cc3b9-7378-4d7d-bf6d-60e27907a83d,08-12-2019,12:37:40,192.168.1.91,34888.0,216.58.204.46,443.0,Ether / IP / TCP 192.168.1.91:34888 > 216.58.204.46:https A
8e8218d9-3c4c-4d7a-ba9a-b09bc6afa903,08-12-2019,12:37:40,216.58.204.46,443.0,192.168.1.91,34888.0,Ether / IP / TCP 216.58.204.46:https > 192.168.1.91:34888 PA / Raw
39b3d366-52ef-451a-9ac3-4b501e413d95,08-12-2019,12:37:40,192.168.1.91,34888.0,216.58.204.46,443.0,Ether / IP / TCP 192.168.1.91:34888 > 216.58.204.46:https A
167f1313-4324-425b-947e-c3a28fec2013,08-12-2019,12:37:41,216.58.204.46,443.0,192.168.1.91,34888.0,Ether / IP / TCP 216.58.204.46:https > 192.168.1.91:34888 PA / Raw
d2e2cf67-8542-4b0f-87d7-cb2de54759a2,08-12-2019,12:37:41,192.168.1.91,34888.0,216.58.204.46,443.0,Ether / IP / TCP 192.168.1.91:34888 > 216.58.204.46:https A
5ffad9e4-9599-4ce0-b779-d42cbc9e0d2a,08-12-2019,12:37:41,192.168.1.91,34888.0,216.58.204.46,443.0,Ether / IP / TCP 192.168.1.91:34888 > 216.58.204.46:https PA / Raw
62719361-9b2d-461d-84d3-68f24a2c79e6,08-12-2019,12:37:41,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 PA / Raw
0c810121-f3b4-4e46-9b4e-64da7be8889f,08-12-2019,12:37:41,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 PA / Raw
8a2b6016-5ada-4eb5-8ddf-92544e589291,08-12-2019,12:37:41,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 PA / Raw
126fa95c-26eb-43bf-8445-70b960219fa5,08-12-2019,12:37:41,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 PA / Raw
5aaf97f7-9adb-4329-8211-157b8a9c9fc9,08-12-2019,12:37:41,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https A
7459029c-8d59-4d40-b244-9e6d58959cdf,08-12-2019,12:37:41,192.168.1.91,44808.0,216.58.204.74,443.0,Ether / IP / TCP 192.168.1.91:44808 > 216.58.204.74:https PA / Raw
3b5609ed-8fdd-4ccb-abb8-ba6bb5156d82,08-12-2019,12:37:41,192.168.1.91,,192.168.1.1,,Ether /IP /UDP ??.??
c76d77e6-571d-4e77-9e3e-e79c35089716,08-12-2019,12:37:41,216.58.204.46,443.0,192.168.1.91,34888.0,Ether / IP / TCP 216.58.204.46:https > 192.168.1.91:34888 A
6e2898bb-7a7f-4e20-b13d-40fff392ee6c,08-12-2019,12:37:42,216.58.204.74,443.0,192.168.1.91,44808.0,Ether / IP / TCP 216.58.204.74:https > 192.168.1.91:44808 A
02ec3217-6760-45d3-a2df-acde225e7668,08-12-2019,12:37:42,192.168.1.1,,192.168.1.91,,Ether /IP /UDP ??.??
d7937710-6749-4f49-9689-38671623e927,08-12-2019,12:37:42,192.168.1.91,41834.0,216.58.211.170,443.0,Ether / IP / TCP 192.168.1.91:41834 > 216.58.211.170:https S
1b5a1515-7c4a-4c74-ab50-803d3732b07a,08-12-2019,12:37:42,216.58.211.170,443.0,192.168.1.91,41834.0,Ether / IP / TCP 216.58.211.170:https > 192.168.1.91:41834 SA
3a2e5231-66e5-4ff3-a928-4e166af776b3,08-12-2019,12:37:42,192.168.1.91,41834.0,216.58.211.170,443.0,Ether / IP / TCP 192.168.1.91:41834 > 216.58.211.170:https A
3d5e78b4-f3f4-4f1b-bc51-a52b9dc8642e,08-12-2019,12:37:42,192.168.1.91,41834.0,216.58.211.170,443.0,Ether / IP / TCP 192.168.1.91:41834 > 216.58.211.170:https PA / Raw
bb18cfe9-cdd5-4f69-b0e4-b70271fdaac2,08-12-2019,12:37:42,216.58.211.170,443.0,192.168.1.91,41834.0,Ether / IP / TCP 216.58.211.170:https > 192.168.1.91:41834 A
367d2eae-889e-470c-a0cf-899ea1905547,08-12-2019,12:37:42,216.58.211.170,443.0,192.168.1.91,41834.0,Ether / IP / TCP 216.58.211.170:https > 192.168.1.91:41834 A / Raw
31eb8636-6352-4fb1-b490-884a45b3f2b3,08-12-2019,12:37:42,192.168.1.91,41834.0,216.58.211.170,443.0,Ether / IP / TCP 192.168.1.91:41834 > 216.58.211.170:https A
81d65f2a-dba9-4436-885e-cc28feea4d49,08-12-2019,12:37:42,216.58.211.170,443.0,192.168.1.91,41834.0,Ether / IP / TCP 216.58.211.170:https > 192.168.1.91:41834 A / Raw
46069590-0ef3-4b97-a628-af4d6d8f75dd,08-12-2019,12:37:42,192.168.1.91,41834.0,216.58.211.170,443.0,Ether / IP / TCP 192.168.1.91:41834 > 216.58.211.170:https A
9399fddc-deec-4c44-bc79-193f23c7f9bc,08-12-2019,12:37:43,216.58.211.170,443.0,192.168.1.91,41834.0,Ether / IP / TCP 216.58.211.170:https > 192.168.1.91:41834 PA / Raw
306c98c9-5e52-4fe7-8bf0-531b94c072c6,08-12-2019,12:37:43,192.168.1.91,41834.0,216.58.211.170,443.0,Ether / IP / TCP 192.168.1.91:41834 > 216.58.211.170:https A
bce0ff2a-c0a1-45ca-8a85-f6e99446d122,08-12-2019,12:37:43,192.168.1.91,41834.0,216.58.211.170,443.0,Ether / IP / TCP 192.168.1.91:41834 > 216.58.211.170:https PA / Raw
af8a1df3-abb0-45e6-a922-ff6e02fcb389,08-12-2019,12:37:43,192.168.1.91,41834.0,216.58.211.170,443.0,Ether / IP / TCP 192.168.1.91:41834 > 216.58.211.170:https PA / Raw
c78847bb-7fe6-43c1-9084-76f6d6280865,08-12-2019,12:37:43,192.168.1.91,41834.0,216.58.211.170,443.0,Ether / IP / TCP 192.168.1.91:41834 > 216.58.211.170:https PA / Raw
30bbff76-83ee-4623-b8ab-467656f17ee6,08-12-2019,12:37:43,192.168.1.91,41834.0,216.58.211.170,443.0,Ether / IP / TCP 192.168.1.91:41834 > 216.58.211.170:https PA / Raw
fca1984b-dcef-464c-a063-5fed04850e1f,08-12-2019,12:37:43,216.58.211.170,443.0,192.168.1.91,41834.0,Ether / IP / TCP 216.58.211.170:https > 192.168.1.91:41834 PA / Raw
40083fa0-92b7-466a-9fa3-4ccc2bf267c4,08-12-2019,12:37:43,192.168.1.91,41834.0,216.58.211.170,443.0,Ether / IP / TCP 192.168.1.91:41834 > 216.58.211.170:https A
de437d88-1b10-4094-8591-395a1e7c6516,08-12-2019,12:37:43,216.58.211.170,443.0,192.168.1.91,41834.0,Ether / IP / TCP 216.58.211.170:https > 192.168.1.91:41834 PA / Raw
404541dd-f5a0-40b3-92f4-323a754f8f54,08-12-2019,12:37:43,192.168.1.91,41834.0,216.58.211.170,443.0,Ether / IP / TCP 192.168.1.91:41834 > 216.58.211.170:https A
667a13db-7011-45b4-9854-204a17ec49c6,08-12-2019,12:37:43,216.58.211.170,443.0,192.168.1.91,41834.0,Ether / IP / TCP 216.58.211.170:https > 192.168.1.91:41834 A
0d9248e6-49b5-4c5b-a372-4401292c9819,08-12-2019,12:37:44,192.168.1.91,41834.0,216.58.211.170,443.0,Ether / IP / TCP 192.168.1.91:41834 > 216.58.211.170:https PA / Raw
0d7ed928-72cb-40ab-b23e-1015ac9a7226,08-12-2019,12:37:44,216.58.211.170,443.0,192.168.1.91,41834.0,Ether / IP / TCP 216.58.211.170:https > 192.168.1.91:41834 A
ca891c1f-a056-4ccd-9fdd-3caa08092a7b,08-12-2019,12:37:44,216.58.211.170,443.0,192.168.1.91,41834.0,Ether / IP / TCP 216.58.211.170:https > 192.168.1.91:41834 PA / Raw
f7d0caa5-5852-444d-8083-a3aa50d07622,08-12-2019,12:37:44,192.168.1.91,41834.0,216.58.211.170,443.0,Ether / IP / TCP 192.168.1.91:41834 > 216.58.211.170:https A
c1e09cf8-266f-4229-ab52-c844560742bf,08-12-2019,12:37:44,216.58.211.170,443.0,192.168.1.91,41834.0,Ether / IP / TCP 216.58.211.170:https > 192.168.1.91:41834 PA / Raw
58c1ad1a-a24c-45b1-ad49-572cb9f0b8c2,08-12-2019,12:37:44,192.168.1.91,41834.0,216.58.211.170,443.0,Ether / IP / TCP 192.168.1.91:41834 > 216.58.211.170:https A
2ae9f929-406c-4a34-89d7-e3b6c21a2206,08-12-2019,12:37:44,216.58.211.170,443.0,192.168.1.91,41834.0,Ether / IP / TCP 216.58.211.170:https > 192.168.1.91:41834 PA / Raw
e29b6b70-5ebb-4051-8551-502250c5cf63,08-12-2019,12:37:44,192.168.1.91,41834.0,216.58.211.170,443.0,Ether / IP / TCP 192.168.1.91:41834 > 216.58.211.170:https A
1dac83eb-a0d1-40a4-9f08-8666292a3b00,08-12-2019,12:37:44,192.168.1.91,41834.0,216.58.211.170,443.0,Ether / IP / TCP 192.168.1.91:41834 > 216.58.211.170:https PA / Raw
b91c354a-e362-4dc8-ac6e-53a1b871b310,08-12-2019,12:37:44,216.58.211.170,443.0,192.168.1.91,41834.0,Ether / IP / TCP 216.58.211.170:https > 192.168.1.91:41834 A
73e22c85-578a-4235-a86e-256afb6e7448,08-12-2019,12:37:45,192.168.1.91,53408.0,216.58.204.68,443.0,Ether / IP / TCP 192.168.1.91:53408 > 216.58.204.68:https PA / Raw
eaada0a0-71c0-41b1-9343-01c05e28b5bd,08-12-2019,12:37:45,216.58.204.68,443.0,192.168.1.91,53408.0,Ether / IP / TCP 216.58.204.68:https > 192.168.1.91:53408 A
